Id,text,label
2114,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",spam
2177,Oh k :)why you got job then whats up?,ham
4783,Indeed and by the way it was either or - not both !,ham
463,"Sorry, I'll call later ok bye",ham
2881,Hi Harish's rent has been transfred to ur Acnt.,ham
2692,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",spam
4639,Do you hide anythiing or keeping distance from me,ham
594,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",ham
4458,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",spam
450,hanks lotsly!,ham
5524,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,spam
3770,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",ham
5471,Yup,ham
3048,Lol they don't know about my awesome phone. I could click delete right now if I want.,ham
1921,No current and food here. I am alone also,ham
1849,You got job in wipro:)you will get every thing in life in 2 or 3 years.,ham
3944,I will be gentle princess! We will make sweet gentle love...,ham
2304,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,ham
1174,Yay! You better not have told that to 5 other girls either.,ham
4996,Esplanade lor. Where else...,ham
451,Thanks for this hope you had a good day today,ham
4687,Hmmm.but you should give it on one day..,ham
3692,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,ham
3614,I enjoy watching and playing football and basketball. Anything outdoors. And you?,ham
4194,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam
3119,Good evening! this is roger. How are you?,ham
1263,Ok. No wahala. Just remember that a friend in need ...,ham
5218,I accidentally brought em home in the box,ham
999,"Aight will do, thanks again for comin out",ham
3282,Hey tmr maybe can meet you at yck,ham
3745,I'm not. She lip synced with shangela.,ham
5219,Pls she needs to dat slowly or she will vomit more.,ham
1476,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,ham
192,Hi :)finally i completed the course:),ham
4880,When/where do I pick you up,ham
5021,Yes its possible but dint try. Pls dont tell to any one k,ham
4715,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",ham
1726,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\""""",ham
4706,Wif my family booking tour package.,ham
5195,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,ham
1338,Aight sorry I take ten years to shower. What's the plan?,ham
4772,Ok then u tell me wat time u coming later lor.,ham
4477,I anything lor.,ham
2441,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon,ham
4885,Or just do that 6times,ham
1293,Happy birthday... May all ur dreams come true...,ham
4200,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,ham
4667,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO,ham
2018,Ya it came a while ago,ham
2609,"Awesome, text me when you're restocked",ham
3279,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,ham
3670,Yup. Thk of u oso boring wat.,ham
368,Wat uniform? In where get?,ham
5304,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,ham
1151,"Sorry, I'll call later",ham
4701,Anytime...,ham
2404,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,ham
2144,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,spam
3101,Even if he my friend he is a priest call him now,ham
5478,No probably  &lt;#&gt; %.,ham
191,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,ham
4850,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,ham
108,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,ham
5121,"Oops I did have it,  &lt;#&gt; ?",ham
2925,Im done. Just studyn in library,ham
3346,No problem baby. Is this is a good time to talk? I called and left a message.,ham
1360,Yo dude guess who just got arrested the other day,ham
1769,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,ham
4856,Thanks  and ! Or bomb and date as my phone wanted to say!,ham
5421,"Hi elaine, is today's meeting confirmed?",ham
2457,K.k..how is your sister kids?,ham
2218,Nice talking to you! please dont forget my pix :) i want to see all of you...,ham
3622,"Damn, poor zac doesn't stand a chance",ham
3333,"That's fine, have him give me a call if he knows what he wants or has any questions",ham
476,Love you aathi..love u lot..,ham
3694,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",ham
4543,when you and derek done with class?,ham
3896,No. Thank you. You've been wonderful,ham
312,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,ham
508,What's the significance?,ham
166,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,spam
3381,"Well, I meant as opposed to my drunken night of before",ham
4114,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,ham
5408,... Are you in the pub?,ham
1024,Hasn't that been the pattern recently crap weekends?,ham
1221,Prakesh is there know.,ham
3209,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",ham
1119,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam
3649,"We are hoping to get away by 7, from Langport. You still up for town tonight?",ham
5018,Great! How is the office today?,ham
2103,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,ham
2781,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,ham
5395,Dunno lei shd b driving lor cos i go sch 1 hr oni.,ham
5099,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",ham
4617,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,ham
4978,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),ham
3589,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
1860,"It could work, we'll reach a consensus at the next meeting",ham
1583,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",ham
3658,Wait.i will come out.. &lt;#&gt;  min:),ham
152,Ok... Ur typical reply...,ham
2251,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,ham
3126,Thats cool. i liked your photos. You are very sexy!,ham
5569,"Pity, * was in mood for that. So...any other suggestions?",ham
2478,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,ham
725,Got it! It looks scrumptious... daddy wants to eat you all night long!,ham
1721,Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.,ham
1503,Ill be there on  &lt;#&gt;  ok.,ham
3070,Apart from the one i told you about yesterday?,ham
3538,What happen dear. Why you silent. I am tensed,ham
2215,Prabha..i'm soryda..realy..frm heart i'm sory,ham
5369,Hi mom we might be back later than  &lt;#&gt;,ham
2031,"I noe la... U wana pei bf oso rite... K lor, other days den...",ham
2303,Should I tell my friend not to come round til like  &lt;#&gt; ish?,ham
31,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,ham
1225,"sir, you will receive the account no another 1hr time. Sorry for the delay.",ham
937,K:)k.are you in college?,ham
3554,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,spam
752,Dont gimme that lip caveboy,ham
3679,I cant pick the phone right now. Pls send a message,ham
309,Where are the garage keys? They aren't on the bookshelf,ham
4179,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",ham
2119,I hope you know I'm still mad at you.,ham
3856,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",ham
3716,I'm gonna rip out my uterus.,ham
2602,So when you gonna get rimac access,ham
4002,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham
495,Got meh... When?,ham
1405,K..k..any special today?,ham
3759,We'll join the  &lt;#&gt;  bus,ham
205,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,ham
1434,I asked sen to come chennai and search for job.,ham
1135,K do I need a login or anything,ham
3296,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,spam
868,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,spam
701,"Sorry, I'll call later",ham
5383,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,ham
305,Yup... From what i remb... I think should be can book...,ham
4219,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,ham
1192,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,ham
4396,When did dad get back.,ham
2389,Boo. How's things? I'm back at home and a little bored already :-(,ham
1534,Remember on that day..,ham
1061,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,ham
843,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",spam
3353,R u sure they'll understand that! Wine * good idea just had a slurp!,ham
2787,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",ham
1538,Midnight at the earliest,ham
211,Home so we can always chat,ham
1340,Might ax well im there.,ham
1108,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),ham
4346,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam
679,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,ham
5059,I think i am disturbing her da,ham
3617,Hey check it da. I have listed da.,ham
565,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",ham
4466,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",ham
1532,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,ham
